timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,stExtOut; gasStorage,gen; electrolysis,use; methanation,use; gasPlant < ocgt < hydrogenFueled,stExtIn; gasStorage
30th < 2040,30th < 2040 < d106,East,,233.55382652178082,,,-233.55382652178082
30th < 2040,30th < 2040 < d106,West,,223.4958988716547,,-125.82859529481128,-97.66730357684344
30th < 2040,30th < 2040 < d107,East,,235.15132960172107,,,-235.15132960172107
30th < 2040,30th < 2040 < d107,West,,260.189927268519,,-258.84767162520586,-1.3422556433131458
30th < 2040,30th < 2040 < d108,East,,383.9705624885696,,,-383.9705624885696
30th < 2040,30th < 2040 < d108,West,,782.8774558099931,,,-782.8774558099931
30th < 2040,30th < 2040 < d109,East,,299.72367798825877,,,-299.72367798825877
30th < 2040,30th < 2040 < d109,West,,549.1528987386889,,,-549.1528987386889
30th < 2040,30th < 2040 < d110,East,,225.35929491616136,,,-225.35929491616136
30th < 2040,30th < 2040 < d110,West,,475.7765159741854,,-160.94341134325074,-314.8331046309346
30th < 2040,30th < 2040 < d111,East,,310.0847982807186,,,-310.0847982807186
30th < 2040,30th < 2040 < d111,West,,565.6736327842813,,-280.83468687668,-284.8389459076012
30th < 2040,30th < 2040 < d112,East,,200.19197887326692,,-14.59892444078049,-185.5930544324864
30th < 2040,30th < 2040 < d112,West,,537.3241059201157,,,-537.3241059201157
30th < 2040,30th < 2040 < d113,East,,185.98280551055214,,-145.02448640074851,-40.958319109803625
30th < 2040,30th < 2040 < d113,West,,383.50366844848867,,-377.8505324155991,-5.653136032889564
30th < 2040,30th < 2040 < d114,East,,201.47085835754848,,-201.47085835754848,
30th < 2040,30th < 2040 < d114,West,107.86698170140721,460.4004563118532,,-568.2674380132604,
30th < 2040,30th < 2040 < d115,East,,131.82124574976473,,-131.82124574976473,
30th < 2040,30th < 2040 < d115,West,114.4484183098076,226.87034624564683,,-341.31876455545904,
30th < 2040,30th < 2040 < d116,East,,164.8538799470628,,-164.8538799470628,
30th < 2040,30th < 2040 < d116,West,,199.48082359768702,,-199.48082359768702,
30th < 2040,30th < 2040 < d117,East,,122.6936837013995,,-115.3158338364383,-7.377849864961194
30th < 2040,30th < 2040 < d117,West,,240.44897976141962,,-240.44897976141962,
30th < 2040,30th < 2040 < d118,East,,92.78801217906057,,-32.11573534791053,-60.67227683115004
30th < 2040,30th < 2040 < d118,West,,515.0367492675946,,-477.76358862324633,-37.27316064434825
30th < 2040,30th < 2040 < d119,East,,217.29910579761776,,,-217.29910579761776
30th < 2040,30th < 2040 < d119,West,,520.5635214368062,,-437.4121504118445,-83.15137102496172
30th < 2040,30th < 2040 < d120,East,,227.57270604589087,,,-227.57270604589087
30th < 2040,30th < 2040 < d120,West,,439.68988942320584,,-439.68988942320584,
30th < 2040,30th < 2040 < d121,East,,90.68180621939496,,-58.53835677715397,-32.14344944224098
30th < 2040,30th < 2040 < d121,West,,52.31081279737107,,-52.31081279737107,
30th < 2040,30th < 2040 < d122,East,,135.8975062341115,,-135.8975062341115,
30th < 2040,30th < 2040 < d122,West,,191.33430065807727,,-191.33430065807727,
30th < 2040,30th < 2040 < d123,East,,315.4008465866,,,-315.4008465866
30th < 2040,30th < 2040 < d123,West,,475.1292667335729,,-65.77486745982031,-409.35439927375256
30th < 2040,30th < 2040 < d124,East,,284.42942700713814,,-18.52773716982385,-265.9016898373143
30th < 2040,30th < 2040 < d124,West,,363.21098581762715,,,-363.21098581762715
30th < 2040,30th < 2040 < d125,East,,555.3012780588299,,,-555.3012780588299
30th < 2040,30th < 2040 < d125,West,,745.4112050473946,,,-745.4112050473946
30th < 2040,30th < 2040 < d126,East,,415.8326979862913,,,-415.8326979862913
30th < 2040,30th < 2040 < d126,West,,634.9723069232322,,,-634.9723069232322
30th < 2040,30th < 2040 < d127,East,,353.45563646802236,,-13.413085150945356,-340.0425513170728
30th < 2040,30th < 2040 < d127,West,,549.8273615165039,,-132.83300022214394,-416.994361294364
30th < 2040,30th < 2040 < d128,East,,234.88960017807128,,,-234.88960017807128
30th < 2040,30th < 2040 < d128,West,,389.0245491757945,,-163.2848734980193,-225.7396756777752
30th < 2040,30th < 2040 < d129,East,,510.9118799380958,,,-510.91187993809575
30th < 2040,30th < 2040 < d129,West,,753.7139250106101,,,-753.7139250106101
30th < 2040,30th < 2040 < d130,East,,511.98631659962655,,,-511.98631659962655
30th < 2040,30th < 2040 < d130,West,,656.493240404217,,,-656.493240404217
30th < 2040,30th < 2040 < d131,East,,315.15598137448956,,,-315.15598137448956
30th < 2040,30th < 2040 < d131,West,,551.8643614118827,,,-551.8643614118827
30th < 2040,30th < 2040 < d132,East,,379.67535916555755,,,-379.6753591655576
30th < 2040,30th < 2040 < d132,West,,564.1330464735918,,-26.719427630230257,-537.4136188433615
30th < 2040,30th < 2040 < d133,East,,373.7400276846515,,,-373.74002768465147
30th < 2040,30th < 2040 < d133,West,,557.8979617096556,,,-557.8979617096556
30th < 2040,30th < 2040 < d134,East,,288.98314119973554,,,-288.98314119973554
30th < 2040,30th < 2040 < d134,West,,509.73604039076423,,-23.97014451221959,-485.76589587854465
30th < 2040,30th < 2040 < d135,East,,214.76617862667,,-12.876589731063943,-201.88958889560607
30th < 2040,30th < 2040 < d135,West,,458.68986818663143,,-7.245104891066944,-451.4447632955645
30th < 2040,30th < 2040 < d136,East,,279.2536550987646,,,-279.2536550987646
30th < 2040,30th < 2040 < d136,West,,533.5852673596099,,-247.82530309289717,-285.75996426671276
30th < 2040,30th < 2040 < d137,East,,295.75078796588804,,,-295.75078796588804
30th < 2040,30th < 2040 < d137,West,,588.0734751575193,,-35.17820981840869,-552.8952653391106
30th < 2040,30th < 2040 < d138,East,,341.7625947968562,,,-341.7625947968562
30th < 2040,30th < 2040 < d138,West,,598.3919430384705,,-363.8961279791109,-234.49581505935956
30th < 2040,30th < 2040 < d139,East,,328.2884969962151,,,-328.2884969962151
30th < 2040,30th < 2040 < d139,West,,548.4450704110106,,-9.400518032094505,-539.0445523789161
30th < 2040,30th < 2040 < d140,East,,180.7189620356194,,,-180.7189620356194
30th < 2040,30th < 2040 < d140,West,,491.37452261587856,,-265.61888864474236,-225.7556339711362
30th < 2040,30th < 2040 < d141,East,,173.93414638002298,,-69.57287945873793,-104.36126692128506
30th < 2040,30th < 2040 < d141,West,,570.543751091782,,-282.0636945826281,-288.48005650915394
30th < 2040,30th < 2040 < d142,East,,201.6671429646324,,-29.354740008532303,-172.3124029561001
30th < 2040,30th < 2040 < d142,West,,589.166998295109,,-233.16869201687433,-355.99830627823474
30th < 2040,30th < 2040 < d143,East,,272.7925477346915,,,-272.7925477346915
30th < 2040,30th < 2040 < d143,West,,486.58746167590544,,,-486.5874616759054
30th < 2040,30th < 2040 < d144,East,,272.06516328740867,,,-272.06516328740867
30th < 2040,30th < 2040 < d144,West,,507.62803866067077,,-69.06787065516188,-438.5601680055089
30th < 2040,30th < 2040 < d145,East,,236.83644921508764,,,-236.83644921508764
30th < 2040,30th < 2040 < d145,West,,434.04107879626565,,-70.13181961539235,-363.90925918085674
30th < 2040,30th < 2040 < d146,East,,166.8432596741857,,,-166.84325967418567
30th < 2040,30th < 2040 < d146,West,,475.48087430737263,,-48.827643299303304,-426.6532310080693
30th < 2040,30th < 2040 < d147,East,,164.03664287581694,,-25.622232137237845,-138.41441073857908
30th < 2040,30th < 2040 < d147,West,,566.2645825371842,,-467.52961625934455,-98.73496627784631
30th < 2040,30th < 2040 < d148,East,,283.31176300631284,,,-283.31176300631284
30th < 2040,30th < 2040 < d148,West,,596.8139136549221,,-239.319508525386,-357.4944051295362
30th < 2040,30th < 2040 < d149,East,,319.7477758859108,,,-319.7477758859108
30th < 2040,30th < 2040 < d149,West,,569.4872404626999,,-382.6326787398244,-186.85456172287542
30th < 2040,30th < 2040 < d150,East,,400.01646907611234,,,-400.0164690761123
30th < 2040,30th < 2040 < d150,West,,581.8052106883201,,,-581.8052106883201
30th < 2040,30th < 2040 < d151,East,,520.9752705430361,,,-520.9752705430361
30th < 2040,30th < 2040 < d151,West,,689.0176165944004,,,-689.0176165944004
30th < 2040,30th < 2040 < d152,East,,312.99851104401165,,-17.68379486703043,-295.3147161769812
30th < 2040,30th < 2040 < d152,West,,480.0754459472212,,,-480.0754459472212
30th < 2040,30th < 2040 < d153,East,,599.6791556538552,,,-599.6791556538552
30th < 2040,30th < 2040 < d153,West,,807.6873320420492,,,-807.6873320420492
30th < 2040,30th < 2040 < d154,East,,499.59260660296616,,,-499.59260660296616
30th < 2040,30th < 2040 < d154,West,,598.1974793040774,,,-598.1974793040774
30th < 2040,30th < 2040 < d155,East,,267.435833412449,,,-267.435833412449
30th < 2040,30th < 2040 < d155,West,,553.7275578398074,,-117.38098142000986,-436.3465764197976
30th < 2040,30th < 2040 < d156,East,,296.31429547358425,,,-296.31429547358425
30th < 2040,30th < 2040 < d156,West,,559.2589934056228,,-24.62771263899752,-534.6312807666343
30th < 2040,30th < 2040 < d157,East,,431.83367976087527,,,-431.8336797608752
30th < 2040,30th < 2040 < d157,West,,573.6219009906309,,,-573.6219009906309
30th < 2040,30th < 2040 < d158,East,,431.158659240443,,,-431.158659240443
30th < 2040,30th < 2040 < d158,West,,642.9935835338287,,,-642.9935835338287
30th < 2040,30th < 2040 < d159,East,,554.1649598468302,,,-554.1649598468302
30th < 2040,30th < 2040 < d159,West,,776.9294690100886,,,-776.9294690100886
30th < 2040,30th < 2040 < d160,East,,292.6383742850164,,-3.5497270986578373,-289.08864718636767
30th < 2040,30th < 2040 < d160,West,,696.1371688871728,,,-696.1371688871728
30th < 2040,30th < 2040 < d161,East,,114.43948221123065,,-41.80006006019627,-72.63942215103438
30th < 2040,30th < 2040 < d161,West,,493.19981323696913,,,-493.19981323696913
30th < 2040,30th < 2040 < d162,East,,239.73080511384828,,,-239.73080511384828
30th < 2040,30th < 2040 < d162,West,,423.70935038384243,,-55.3323146890495,-368.37703569479294
30th < 2040,30th < 2040 < d163,East,,257.6934144501297,,,-257.6934144501297
30th < 2040,30th < 2040 < d163,West,,384.6468082547255,,-48.94652507205887,-335.7002831826666
30th < 2040,30th < 2040 < d164,East,,331.285567679147,,,-331.285567679147
30th < 2040,30th < 2040 < d164,West,,558.4021051944281,,,-558.4021051944281
30th < 2040,30th < 2040 < d165,East,,277.9533370508566,,,-277.9533370508566
30th < 2040,30th < 2040 < d165,West,,440.16231862830807,,,-440.16231862830807
30th < 2040,30th < 2040 < d166,East,,270.75388563768206,,,-270.75388563768206
30th < 2040,30th < 2040 < d166,West,,401.5423739148715,,,-401.5423739148715
30th < 2040,30th < 2040 < d167,East,,162.14644904726214,,-8.35872481892153,-153.7877242283406
30th < 2040,30th < 2040 < d167,West,,325.8063782079661,,-117.21439140330664,-208.59198680465943
30th < 2040,30th < 2040 < d168,East,,266.6657028090478,,,-266.6657028090478
30th < 2040,30th < 2040 < d168,West,,597.0900158157465,,-117.63444374205912,-479.4555720736716
30th < 2040,30th < 2040 < d169,East,,181.38122001610319,,,-181.38122001610319
30th < 2040,30th < 2040 < d169,West,,495.8887059692703,,-102.673260813111,-393.21544515615926
30th < 2040,30th < 2040 < d170,East,,234.68307927146074,,,-234.6830792714607
30th < 2040,30th < 2040 < d170,West,,550.619932058094,,-115.58969934397038,-435.03023271412366
30th < 2040,30th < 2040 < d171,East,,250.98529806213895,,,-250.98529806213895
30th < 2040,30th < 2040 < d171,West,,582.3795892553795,,-106.61873530346337,-475.7608539519162
30th < 2040,30th < 2040 < d172,East,,314.67386750107215,,,-314.67386750107215
30th < 2040,30th < 2040 < d172,West,,622.9166447593866,,-190.94125233266075,-431.9753924267258
30th < 2040,30th < 2040 < d173,East,,384.44743445817465,,,-384.44743445817465
30th < 2040,30th < 2040 < d173,West,,621.4638227941671,,,-621.4638227941671
30th < 2040,30th < 2040 < d174,East,,470.8079341464148,,,-470.8079341464148
30th < 2040,30th < 2040 < d174,West,,600.6601758147721,,,-600.6601758147721
30th < 2040,30th < 2040 < d175,East,,248.41676736197581,,-1.2469926676145022,-247.1697746943613
30th < 2040,30th < 2040 < d175,West,,574.1378654767349,,-171.48237121056965,-402.65549426616525
30th < 2040,30th < 2040 < d176,East,,142.15072269586645,,-111.29460979203488,-30.856112903831576
30th < 2040,30th < 2040 < d176,West,,562.4969556048271,,-548.2518135189814,-14.245142085845767
30th < 2040,30th < 2040 < d177,East,,125.33420803479852,,-125.33420803479852,
30th < 2040,30th < 2040 < d177,West,,578.8767108158812,,-409.5678379074332,-169.30887290843518
30th < 2040,30th < 2040 < d178,East,,277.56054812016305,,,-277.56054812016305
30th < 2040,30th < 2040 < d178,West,,589.6047590623476,,-98.25288358912474,-491.3518754732229
30th < 2040,30th < 2040 < d179,East,,303.9354515900234,,,-303.9354515900234
30th < 2040,30th < 2040 < d179,West,,608.1443494287514,,,-608.1443494287514
30th < 2040,30th < 2040 < d180,East,,216.14189866293646,,-11.912740831521146,-204.2291578314153
30th < 2040,30th < 2040 < d180,West,,559.24456309943,,-304.4863570316153,-254.75820606781468
30th < 2040,30th < 2040 < d181,East,,211.86055305728127,,-47.555355190874465,-164.3051978664068
30th < 2040,30th < 2040 < d181,West,,562.3926147524321,,-362.211702890781,-200.18091186165117
30th < 2040,30th < 2040 < d182,East,,250.35021870366205,,,-250.35021870366205
30th < 2040,30th < 2040 < d182,West,,551.928626357112,,-86.42271670709817,-465.5059096500138
30th < 2040,30th < 2040 < d183,East,,263.8639707317842,,,-263.8639707317842
30th < 2040,30th < 2040 < d183,West,,494.9531115399324,,-113.96830006500664,-380.9848114749258
30th < 2040,30th < 2040 < d184,East,,246.0306347704537,,,-246.0306347704537
30th < 2040,30th < 2040 < d184,West,,540.8041127282951,,-29.090463806542633,-511.7136489217524
30th < 2040,30th < 2040 < d185,East,,271.07823306400024,,,-271.07823306400024
30th < 2040,30th < 2040 < d185,West,,558.5037070895011,,-131.7154305937355,-426.78827649576556
30th < 2040,30th < 2040 < d186,East,,244.71554918159006,,,-244.71554918159006
30th < 2040,30th < 2040 < d186,West,,553.0396093471727,,-333.99803544137944,-219.04157390579317
30th < 2040,30th < 2040 < d187,East,,242.6396844634495,,-32.47599614756312,-210.1636883158864
30th < 2040,30th < 2040 < d187,West,,526.7559030395682,,-443.35183593423193,-83.40406710533634
30th < 2040,30th < 2040 < d188,East,,358.17732509013194,,,-358.177325090132
30th < 2040,30th < 2040 < d188,West,,559.0349079899019,,-424.60385842129375,-134.43104956860813
30th < 2040,30th < 2040 < d189,East,,592.0166160557918,,,-592.0166160557918
30th < 2040,30th < 2040 < d189,West,,671.1223876254713,,,-671.1223876254712
30th < 2040,30th < 2040 < d190,East,,564.8558012523738,,,-564.8558012523738
30th < 2040,30th < 2040 < d190,West,,621.9253295270022,,,-621.9253295270022
30th < 2040,30th < 2040 < d191,East,,414.65959018820956,,,-414.65959018820956
30th < 2040,30th < 2040 < d191,West,,623.5447816972727,,,-623.5447816972727
30th < 2040,30th < 2040 < d192,East,,297.0564473469977,,,-297.0564473469977
30th < 2040,30th < 2040 < d192,West,,609.3674915681219,,,-609.3674915681219
30th < 2040,30th < 2040 < d193,East,,285.40792184111456,,,-285.40792184111456
30th < 2040,30th < 2040 < d193,West,,572.9655724830998,,-28.566144469672032,-544.3994280134277
30th < 2040,30th < 2040 < d194,East,,72.68920037977438,,-36.51584835648882,-36.17335202328557
30th < 2040,30th < 2040 < d194,West,,575.6988247938116,,-269.2964001570333,-306.40242463677833
30th < 2040,30th < 2040 < d195,East,,118.91654046985204,,-53.33007059864445,-65.5864698712076
30th < 2040,30th < 2040 < d195,West,,590.83320214523,,-461.0602959052852,-129.77290623994475
30th < 2040,30th < 2040 < d196,East,3.7829322298889747,129.57888751081606,,-133.36181974070502,
30th < 2040,30th < 2040 < d196,West,,509.3528873573382,,-509.3528873573382,
30th < 2040,30th < 2040 < d197,East,,142.62725752721195,,-135.83748733441442,-6.789770192797533
30th < 2040,30th < 2040 < d197,West,,489.3420020712895,,-464.6329750595025,-24.709027011787054
30th < 2040,30th < 2040 < d198,East,,252.38911353483883,,,-252.38911353483883
30th < 2040,30th < 2040 < d198,West,,507.8851364799505,,-252.76846181328466,-255.11667466666586
30th < 2040,30th < 2040 < d199,East,,274.14588821411235,,,-274.14588821411235
30th < 2040,30th < 2040 < d199,West,,474.3622269619159,,-311.9802160427771,-162.38201091913882
30th < 2040,30th < 2040 < d200,East,,325.17544831467376,,,-325.17544831467376
30th < 2040,30th < 2040 < d200,West,,559.077783912089,,-127.15104769055552,-431.92673622153353
30th < 2040,30th < 2040 < d201,East,,254.17929514842587,,,-254.17929514842587
30th < 2040,30th < 2040 < d201,West,,527.0195728731683,,-114.00968565224856,-413.0098872209197
30th < 2040,30th < 2040 < d202,East,,252.37889887788137,,-74.40431463994389,-177.97458423793748
30th < 2040,30th < 2040 < d202,West,,475.5336587967591,,-475.5336587967591,
30th < 2040,30th < 2040 < d203,East,,138.2794523217041,,-138.2794523217041,
30th < 2040,30th < 2040 < d203,West,140.51940583394452,248.42661113990056,,-388.9460169738451,
30th < 2040,30th < 2040 < d204,East,,136.48568030984868,,-136.48568030984868,
30th < 2040,30th < 2040 < d204,West,52.148387245464335,508.3332988152117,,-560.4816860606761,
30th < 2040,30th < 2040 < d205,East,,226.85980630616575,,-124.09108116878006,-102.76872513738569
30th < 2040,30th < 2040 < d205,West,,507.9583862891059,,-454.6482883658971,-53.31009792320881
30th < 2040,30th < 2040 < d206,East,,615.7560523250555,,,-615.7560523250555
30th < 2040,30th < 2040 < d206,West,,748.3632660191957,,,-748.3632660191957
30th < 2040,30th < 2040 < d207,East,,373.14698876415986,,-5.903009148249396,-367.24397961591046
30th < 2040,30th < 2040 < d207,West,,708.5627423140602,,,-708.5627423140602
30th < 2040,30th < 2040 < d208,East,,487.0244543444211,,,-487.0244543444211
30th < 2040,30th < 2040 < d208,West,,827.3886690935481,,,-827.3886690935481
30th < 2040,30th < 2040 < d209,East,,556.8193031170226,,,-556.8193031170226
30th < 2040,30th < 2040 < d209,West,,668.7607774091053,,,-668.7607774091053
30th < 2040,30th < 2040 < d210,East,,471.7376633919102,,,-471.7376633919102
30th < 2040,30th < 2040 < d210,West,,570.621118367987,,,-570.621118367987
30th < 2040,30th < 2040 < d211,East,,479.8097126805468,,,-479.8097126805468
30th < 2040,30th < 2040 < d211,West,,604.0054727026564,,,-604.0054727026564
30th < 2040,30th < 2040 < d212,East,,230.7960268132431,,-34.41560035104867,-196.38042646219444
30th < 2040,30th < 2040 < d212,West,,442.34651292985325,,-96.60959249785009,-345.73692043200316
30th < 2040,30th < 2040 < d213,East,,234.16541769138814,,,-234.16541769138814
30th < 2040,30th < 2040 < d213,West,,428.0924802788905,,-202.57902611538907,-225.51345416350142
30th < 2040,30th < 2040 < d214,East,,313.25983709420325,,,-313.25983709420325
30th < 2040,30th < 2040 < d214,West,,586.5082575219444,,-314.1164048903641,-272.39185263158026
30th < 2040,30th < 2040 < d215,East,,296.6624033415268,,-18.144049444901356,-278.5183538966254
30th < 2040,30th < 2040 < d215,West,,551.120428972941,,-63.46110312495558,-487.6593258479855
30th < 2040,30th < 2040 < d216,East,,215.84594032895865,,,-215.84594032895865
30th < 2040,30th < 2040 < d216,West,,360.1967648692428,,-296.5444531468338,-63.65231172240903
30th < 2040,30th < 2040 < d217,East,,253.73063650053493,,,-253.73063650053493
30th < 2040,30th < 2040 < d217,West,,558.6068508457221,,-372.85271290528533,-185.75413794043675
30th < 2040,30th < 2040 < d218,East,,189.405646467172,,-43.76047440450114,-145.64517206267087
30th < 2040,30th < 2040 < d218,West,,520.9087590777219,,-489.356393826797,-31.55236525092488
30th < 2040,30th < 2040 < d219,East,,213.98816266300184,,-7.693515465836921,-206.2946471971298
30th < 2040,30th < 2040 < d219,West,,449.2594450754777,,-449.2594450754777,
30th < 2040,30th < 2040 < d220,East,,231.43503626184844,,,-231.43503626184844
30th < 2040,30th < 2040 < d220,West,,42.2290077618496,,-42.2290077618496,
30th < 2040,30th < 2040 < d221,East,,260.2324310966651,,,-260.2324310966651
30th < 2040,30th < 2040 < d221,West,,297.62562865398604,,-139.23943410764392,-158.38619454634213
30th < 2040,30th < 2040 < d222,East,,133.891888626692,,-26.73995787549629,-107.15193075119572
30th < 2040,30th < 2040 < d222,West,,450.30270596426953,,-349.26068983568695,-101.0420161285826
30th < 2040,30th < 2040 < d223,East,,171.4326385546945,,-31.88489059643492,-139.54774795825955
30th < 2040,30th < 2040 < d223,West,,502.418526492573,,-413.39725747390685,-89.02126901866616
30th < 2040,30th < 2040 < d224,East,,186.29590728296384,,-15.880352890854425,-170.4155543921094
30th < 2040,30th < 2040 < d224,West,,532.4627872995425,,-143.68354289213306,-388.7792444074094
30th < 2040,30th < 2040 < d225,East,,240.82282711886725,,,-240.82282711886728
30th < 2040,30th < 2040 < d225,West,,268.5990290641875,,,-268.5990290641875
30th < 2040,30th < 2040 < d226,East,,194.1845566500747,,-5.4779725162915724,-188.70658413378314
30th < 2040,30th < 2040 < d226,West,,287.2387201135439,,,-287.2387201135439
30th < 2040,30th < 2040 < d227,East,,152.36179453322387,,-19.097733031658027,-133.26406150156583
30th < 2040,30th < 2040 < d227,West,,490.4267482227349,,-150.37656771209572,-340.05018051063917
30th < 2040,30th < 2040 < d228,East,,141.4991602852757,,,-141.4991602852757
30th < 2040,30th < 2040 < d228,West,,512.8803925510867,,-336.31658145363826,-176.5638110974485
30th < 2040,30th < 2040 < d229,East,,125.86910195312124,,-9.753716572027354,-116.11538538109389
30th < 2040,30th < 2040 < d229,West,,438.81024224494956,,-346.7414076431451,-92.06883460180443
30th < 2040,30th < 2040 < d230,East,,117.24147919770385,,-34.26992549822227,-82.97155369948159
30th < 2040,30th < 2040 < d230,West,,414.38448971806696,,-335.6663432589238,-78.71814645914311
30th < 2040,30th < 2040 < d231,East,42.78326442540454,62.8424519388596,,-105.62571636426414,
30th < 2040,30th < 2040 < d231,West,,509.3939998499088,,-509.3939998499088,
30th < 2040,30th < 2040 < d232,East,127.25173909205147,55.85657537339034,,-183.10831446544182,
30th < 2040,30th < 2040 < d232,West,169.32021538566943,489.9909223749863,,-659.3111377606558,
30th < 2040,30th < 2040 < d233,East,,169.65423151472422,,-169.65423151472422,
30th < 2040,30th < 2040 < d233,West,26.291933984998423,514.8276850301827,,-541.1196190151811,
30th < 2040,30th < 2040 < d234,East,,375.76262323885436,,,-375.76262323885436
30th < 2040,30th < 2040 < d234,West,,512.2013561355745,,-285.6449337098054,-226.5564224257691
30th < 2040,30th < 2040 < d235,East,,469.23548167391095,,,-469.23548167391095
30th < 2040,30th < 2040 < d235,West,,478.52900323196087,,,-478.52900323196087
30th < 2040,30th < 2040 < d236,East,,498.4883671125957,,,-498.4883671125957
30th < 2040,30th < 2040 < d236,West,,838.6739106846644,,,-838.6739106846644
30th < 2040,30th < 2040 < d237,East,,572.4034228166389,,,-572.4034228166389
30th < 2040,30th < 2040 < d237,West,,736.4444332542807,,,-736.4444332542807
30th < 2040,30th < 2040 < d238,East,,466.4183540522319,,,-466.4183540522319
30th < 2040,30th < 2040 < d238,West,,601.0683041004222,,,-601.0683041004222
30th < 2040,30th < 2040 < d239,East,,222.93244764170782,,-25.125419441063052,-197.80702820064477
30th < 2040,30th < 2040 < d239,West,,406.66611011562827,,-352.7632783033394,-53.902831812288895
30th < 2040,30th < 2040 < d240,East,0.11714335045750701,93.76817578636205,,-93.88531913681956,
30th < 2040,30th < 2040 < d240,West,214.44815924511542,351.1770806708894,,-565.6252399160048,
30th < 2040,30th < 2040 < d241,East,,198.79661753138714,,-92.79333114387093,-106.00328638751621
30th < 2040,30th < 2040 < d241,West,,507.0095109088474,,-507.0095109088474,
30th < 2040,30th < 2040 < d242,East,,239.18012865332287,,,-239.18012865332287
30th < 2040,30th < 2040 < d242,West,,529.7344407686414,,-277.037231402678,-252.69720936596346
30th < 2040,30th < 2040 < d243,East,,199.06453222690388,,-21.259161633081643,-177.80537059382223
30th < 2040,30th < 2040 < d243,West,,371.7901513574724,,-211.33146665495093,-160.45868470252145
30th < 2040,30th < 2040 < d244,East,,158.5228703429882,,,-158.5228703429882
30th < 2040,30th < 2040 < d244,West,,373.3138831145908,,-186.95486505524767,-186.3590180593431
30th < 2040,30th < 2040 < d245,East,,193.70309857417766,,-29.94575510432704,-163.75734346983504
30th < 2040,30th < 2040 < d245,West,,449.8703064436846,,-419.49601754489413,-30.374288898790525
30th < 2040,30th < 2040 < d246,East,14.477011754600339,55.031082970128836,,-69.50809472472918,
30th < 2040,30th < 2040 < d246,West,352.07098523862015,190.2642179391657,,-542.3352031777664,
30th < 2040,30th < 2040 < d247,East,,163.5202039796084,,-163.5202039796084,
30th < 2040,30th < 2040 < d247,West,116.84954149012569,297.9695801803506,,-414.81912167059534,
30th < 2040,30th < 2040 < d248,East,,409.279386358315,,,-409.279386358315
30th < 2040,30th < 2040 < d248,West,,510.2628480211031,,-156.71403935661928,-353.54880866448383
30th < 2040,30th < 2040 < d249,East,,471.9890699148832,,,-471.9890699148832
30th < 2040,30th < 2040 < d249,West,,592.328376623682,,,-592.328376623682
30th < 2040,30th < 2040 < d250,East,,126.64613012870768,,-69.01475662644556,-57.63137350224163
30th < 2040,30th < 2040 < d250,West,,512.4455479073935,,-118.85169302144716,-393.5938548859463
30th < 2040,30th < 2040 < d251,East,,125.26876041773244,,-64.09123934486439,-61.17752107286805
30th < 2040,30th < 2040 < d251,West,,500.41198087155965,,-463.389106829871,-37.02287404168868
30th < 2040,30th < 2040 < d252,East,,227.7227231636017,,,-227.7227231636017
30th < 2040,30th < 2040 < d252,West,,510.3928955449534,,-257.19102797371374,-253.20186757123966
30th < 2040,30th < 2040 < d253,East,,217.8571741749201,,,-217.8571741749201
30th < 2040,30th < 2040 < d253,West,,405.668736355738,,-253.8241080448903,-151.84462831084775
30th < 2040,30th < 2040 < d254,East,,197.6622359456642,,-6.388009148249296,-191.2742267974149
30th < 2040,30th < 2040 < d254,West,,378.57694416763553,,-378.57694416763553,
30th < 2040,30th < 2040 < d255,East,,175.99880405975867,,,-175.99880405975867
30th < 2040,30th < 2040 < d255,West,,82.50137068124735,,-82.50137068124735,
30th < 2040,30th < 2040 < d256,East,,198.16796387371014,,,-198.16796387371014
30th < 2040,30th < 2040 < d256,West,,224.40002354695454,,-224.40002354695454,
30th < 2040,30th < 2040 < d257,East,,300.2948172147263,,,-300.2948172147263
30th < 2040,30th < 2040 < d257,West,,716.4038222150691,,,-716.4038222150691
30th < 2040,30th < 2040 < d258,East,,575.1972736043149,,,-575.1972736043149
30th < 2040,30th < 2040 < d258,West,,646.7570121169393,,,-646.7570121169393
30th < 2040,30th < 2040 < d259,East,,600.828040918966,,,-600.828040918966
30th < 2040,30th < 2040 < d259,West,,855.7984644761084,,,-855.7984644761084
30th < 2040,30th < 2040 < d260,East,,631.0643451826847,,,-631.0643451826847
30th < 2040,30th < 2040 < d260,West,,690.7744212770178,,,-690.7744212770178
30th < 2040,30th < 2040 < d261,East,,386.6334049617372,,,-386.6334049617372
30th < 2040,30th < 2040 < d261,West,,495.1183008170805,,-211.79989935121517,-283.31840146586535
30th < 2040,30th < 2040 < d262,East,,211.62316763032953,,,-211.62316763032953
30th < 2040,30th < 2040 < d262,West,,340.67927387401886,,-340.67927387401886,
30th < 2040,30th < 2040 < d263,East,,206.48260129131052,,,-206.48260129131052
30th < 2040,30th < 2040 < d263,West,,471.197702300178,,-471.197702300178,
30th < 2040,30th < 2040 < d264,East,,138.32373683521973,,-92.17131241491363,-46.15242442030612
30th < 2040,30th < 2040 < d264,West,,443.97875139977236,,-443.97875139977236,
30th < 2040,30th < 2040 < d265,East,,53.536547042615766,,-52.28120035905852,-1.2553466835572404
