timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; methanation,import,trdBuy,export
20th < 2030,20th < 2030 < d171,East,,,521.8335281995162,
20th < 2030,20th < 2030 < d171,West,,,754.4069287074268,
20th < 2030,20th < 2030 < d172,East,,,282.78111211490125,
20th < 2030,20th < 2030 < d172,West,,,489.5930549701463,
20th < 2030,20th < 2030 < d173,East,,,143.75480284146772,
20th < 2030,20th < 2030 < d173,West,,,274.22691875637264,
20th < 2030,20th < 2030 < d174,East,,,158.33576997041888,
20th < 2030,20th < 2030 < d174,West,,,303.61094753980626,
20th < 2030,20th < 2030 < d175,East,,,515.4928131646107,
20th < 2030,20th < 2030 < d175,West,,,1017.4644876475749,
20th < 2030,20th < 2030 < d176,East,,,942.3786713920625,
20th < 2030,20th < 2030 < d176,West,,,1161.2808815576952,
20th < 2030,20th < 2030 < d177,East,,,873.3824942019412,
20th < 2030,20th < 2030 < d177,West,,,834.1149095759511,
20th < 2030,20th < 2030 < d178,East,,,307.2010619658841,
20th < 2030,20th < 2030 < d178,West,,,427.9057177763983,
20th < 2030,20th < 2030 < d179,East,,,264.314665282032,
20th < 2030,20th < 2030 < d179,West,,,455.9735742836383,
20th < 2030,20th < 2030 < d180,East,,,584.4940598164872,
20th < 2030,20th < 2030 < d180,West,,,836.7605268351209,
20th < 2030,20th < 2030 < d181,East,,,632.7312406370525,
20th < 2030,20th < 2030 < d181,West,,,889.2671744464667,
20th < 2030,20th < 2030 < d182,East,,,515.2082258816038,
20th < 2030,20th < 2030 < d182,West,,,551.5853141643357,
20th < 2030,20th < 2030 < d183,East,,,546.9653881027601,
20th < 2030,20th < 2030 < d183,West,,,724.0468602802599,
20th < 2030,20th < 2030 < d184,East,,,339.89861895922775,
20th < 2030,20th < 2030 < d184,West,,,618.4491763102658,
20th < 2030,20th < 2030 < d185,East,,,309.39973851924225,
20th < 2030,20th < 2030 < d185,West,,,758.3260068116101,
20th < 2030,20th < 2030 < d186,East,,,418.3828005083834,
20th < 2030,20th < 2030 < d186,West,,,754.1804513750052,
20th < 2030,20th < 2030 < d187,East,,,662.8964722462654,
20th < 2030,20th < 2030 < d187,West,,,1258.5200928239233,
20th < 2030,20th < 2030 < d188,East,,,424.55405643431504,
20th < 2030,20th < 2030 < d188,West,,,642.746579035353,
20th < 2030,20th < 2030 < d189,East,,,50.064085761160804,
20th < 2030,20th < 2030 < d189,West,,,78.5391381877842,
20th < 2030,20th < 2030 < d190,East,,,101.25786524460933,
20th < 2030,20th < 2030 < d190,West,,,438.29937999522997,
20th < 2030,20th < 2030 < d191,East,,,231.81664567158677,
20th < 2030,20th < 2030 < d191,West,,,289.30197691347087,
20th < 2030,20th < 2030 < d192,East,,,236.868325856748,
20th < 2030,20th < 2030 < d192,West,,,261.85492057558423,
20th < 2030,20th < 2030 < d193,East,,,229.33061764834073,
20th < 2030,20th < 2030 < d193,West,,,624.2957505805081,
20th < 2030,20th < 2030 < d194,East,,,911.6214600610767,
20th < 2030,20th < 2030 < d194,West,,,630.8224073164064,
20th < 2030,20th < 2030 < d195,East,,,867.5331549520695,
20th < 2030,20th < 2030 < d195,West,,,599.6924618228211,
20th < 2030,20th < 2030 < d196,East,,,1014.7769500945171,
20th < 2030,20th < 2030 < d196,West,,,1290.559346957572,
20th < 2030,20th < 2030 < d197,East,,,882.4536086920667,
20th < 2030,20th < 2030 < d197,West,,,1111.184748225281,
20th < 2030,20th < 2030 < d198,East,,,581.1963317310401,
20th < 2030,20th < 2030 < d198,West,,,773.5863782159427,
20th < 2030,20th < 2030 < d199,East,,,321.7448943979834,
20th < 2030,20th < 2030 < d199,West,,,978.6537946958316,
20th < 2030,20th < 2030 < d200,East,,,159.7173846705706,
20th < 2030,20th < 2030 < d200,West,,,462.5009452654848,
20th < 2030,20th < 2030 < d201,East,,,316.61381416287367,
20th < 2030,20th < 2030 < d201,West,,,759.5363537021304,
20th < 2030,20th < 2030 < d202,East,,,589.4458880885486,
20th < 2030,20th < 2030 < d202,West,,,1178.48636582367,
20th < 2030,20th < 2030 < d203,East,,,864.8215958625045,
20th < 2030,20th < 2030 < d203,West,,,1270.5054188875747,
20th < 2030,20th < 2030 < d204,East,,,1021.9577014870654,
20th < 2030,20th < 2030 < d204,West,,,1151.7535730359073,
20th < 2030,20th < 2030 < d205,East,,,780.1699177138919,
20th < 2030,20th < 2030 < d205,West,,,663.8623981276529,
20th < 2030,20th < 2030 < d206,East,,,9.981706485515275,
20th < 2030,20th < 2030 < d206,West,,,217.36103880796588,
20th < 2030,20th < 2030 < d207,East,,,222.46267411719572,
20th < 2030,20th < 2030 < d207,West,,,296.6859840054035,
20th < 2030,20th < 2030 < d208,East,,,111.46336419701511,
20th < 2030,20th < 2030 < d209,East,,,30.743848379373215,
20th < 2030,20th < 2030 < d209,West,,,214.05172803871076,
20th < 2030,20th < 2030 < d210,East,,,101.46468039100047,
20th < 2030,20th < 2030 < d210,West,,,519.671641860041,
20th < 2030,20th < 2030 < d211,East,,,116.5360258463098,
20th < 2030,20th < 2030 < d211,West,,,372.95873244360536,
20th < 2030,20th < 2030 < d212,East,,,611.3870558987123,
20th < 2030,20th < 2030 < d212,West,,,824.6351346340243,
20th < 2030,20th < 2030 < d213,East,,,390.881044603007,
20th < 2030,20th < 2030 < d213,West,,,743.9073049274164,
20th < 2030,20th < 2030 < d214,East,,,385.69866891882907,
20th < 2030,20th < 2030 < d214,West,,,580.3765335879596,
20th < 2030,20th < 2030 < d215,East,,,389.20843858770615,
20th < 2030,20th < 2030 < d215,West,,,490.17801074190214,
20th < 2030,20th < 2030 < d216,East,,,618.2938031402127,
20th < 2030,20th < 2030 < d216,West,,,805.1305667807518,
20th < 2030,20th < 2030 < d217,East,,,532.3379886557124,
20th < 2030,20th < 2030 < d217,West,,,777.7431025899983,
20th < 2030,20th < 2030 < d218,East,,,680.5983131890064,
20th < 2030,20th < 2030 < d218,West,,,912.2291657940543,
20th < 2030,20th < 2030 < d219,East,,,659.0282854636339,
20th < 2030,20th < 2030 < d219,West,,,803.600243957104,
20th < 2030,20th < 2030 < d220,East,,,599.6983633763291,
20th < 2030,20th < 2030 < d220,West,,,766.0103333252347,
20th < 2030,20th < 2030 < d221,East,,,363.3734877823771,
20th < 2030,20th < 2030 < d221,West,,,544.4236274015794,
20th < 2030,20th < 2030 < d222,East,,,757.9730223454909,
20th < 2030,20th < 2030 < d222,West,,,824.1885337525227,
20th < 2030,20th < 2030 < d223,East,,,703.1874711435185,
20th < 2030,20th < 2030 < d223,West,,,769.9152887471033,
20th < 2030,20th < 2030 < d224,East,,,362.031029791274,
20th < 2030,20th < 2030 < d224,West,,,675.7202255420648,
20th < 2030,20th < 2030 < d225,East,,,485.1333422462004,
20th < 2030,20th < 2030 < d225,West,,,418.35755109407927,
20th < 2030,20th < 2030 < d226,East,,,442.91076901520006,
20th < 2030,20th < 2030 < d226,West,,,648.6425801529359,
20th < 2030,20th < 2030 < d227,East,,,605.5735048681083,
20th < 2030,20th < 2030 < d227,West,,,462.15634423361354,
20th < 2030,20th < 2030 < d228,East,,,485.18938040657076,
20th < 2030,20th < 2030 < d228,West,,,838.0016336813609,
20th < 2030,20th < 2030 < d229,East,,,765.5290767074724,
20th < 2030,20th < 2030 < d229,West,,,814.7903590652114,
20th < 2030,20th < 2030 < d230,East,,,586.1804771607958,
20th < 2030,20th < 2030 < d230,West,,,956.1540184002109,
20th < 2030,20th < 2030 < d231,East,,,980.7579459591897,
20th < 2030,20th < 2030 < d231,West,,,1135.6763470923424,
20th < 2030,20th < 2030 < d232,East,,,1156.750121237331,
20th < 2030,20th < 2030 < d232,West,,,1286.0983715642592,
20th < 2030,20th < 2030 < d233,East,,,972.8064127801823,
20th < 2030,20th < 2030 < d233,West,,,1116.3214634991214,
20th < 2030,20th < 2030 < d234,East,,,316.28233556777894,
20th < 2030,20th < 2030 < d234,West,,,463.6479448251514,
20th < 2030,20th < 2030 < d235,East,,,181.93761639251568,
20th < 2030,20th < 2030 < d235,West,,,169.26410422679785,
20th < 2030,20th < 2030 < d236,East,,,53.275280421746295,
20th < 2030,20th < 2030 < d236,West,,,32.23257220693073,
20th < 2030,20th < 2030 < d237,East,,,39.366155464380995,
20th < 2030,20th < 2030 < d237,West,,,40.872502845450974,
20th < 2030,20th < 2030 < d238,East,,,217.604084248478,
20th < 2030,20th < 2030 < d238,West,,,101.58667908694899,
20th < 2030,20th < 2030 < d239,East,,,609.5480669693303,
20th < 2030,20th < 2030 < d239,West,,,939.9246968877459,
20th < 2030,20th < 2030 < d240,East,,,1070.4447843787252,
20th < 2030,20th < 2030 < d240,West,,,1438.2370032703611,
20th < 2030,20th < 2030 < d241,East,,,691.7834676721361,
20th < 2030,20th < 2030 < d241,West,,,1027.2132247225557,
20th < 2030,20th < 2030 < d242,East,,,511.7772591723636,
20th < 2030,20th < 2030 < d242,West,,,519.9985858271123,
20th < 2030,20th < 2030 < d243,East,,,642.5091946414835,
20th < 2030,20th < 2030 < d243,West,,,571.5146006820896,
20th < 2030,20th < 2030 < d244,East,,,600.2667798992546,
20th < 2030,20th < 2030 < d244,West,,,666.9258078185729,
20th < 2030,20th < 2030 < d245,East,,,748.7042108015969,
20th < 2030,20th < 2030 < d245,West,,,810.8186479396887,
20th < 2030,20th < 2030 < d246,East,,,1261.615829704854,
20th < 2030,20th < 2030 < d246,West,,,1555.391068306808,
20th < 2030,20th < 2030 < d247,East,,,842.775306841756,
20th < 2030,20th < 2030 < d247,West,,,1467.0957820760468,
20th < 2030,20th < 2030 < d248,East,,,229.04628686828607,
20th < 2030,20th < 2030 < d248,West,,,732.6617958342365,
20th < 2030,20th < 2030 < d249,East,,,108.64553983261393,
20th < 2030,20th < 2030 < d249,West,,,401.3769261697712,
20th < 2030,20th < 2030 < d250,East,,,891.2106676326431,
20th < 2030,20th < 2030 < d250,West,,,890.8704670766643,
20th < 2030,20th < 2030 < d251,East,,,1027.8603789492288,
20th < 2030,20th < 2030 < d251,West,,,902.8987862682142,
20th < 2030,20th < 2030 < d252,East,,,562.4258009711384,
20th < 2030,20th < 2030 < d252,West,,,657.3535797574914,
20th < 2030,20th < 2030 < d253,East,,,565.3832621944508,
20th < 2030,20th < 2030 < d253,West,,,776.8776524623772,
20th < 2030,20th < 2030 < d254,East,,,696.5889107597509,
20th < 2030,20th < 2030 < d254,West,,,1003.8525053649792,
20th < 2030,20th < 2030 < d255,East,,,705.5174707523482,
20th < 2030,20th < 2030 < d255,West,,,687.2350028024786,
20th < 2030,20th < 2030 < d256,East,,,441.6890780156789,
20th < 2030,20th < 2030 < d256,West,,,674.9459135000147,
20th < 2030,20th < 2030 < d257,East,,,280.43851932651853,
20th < 2030,20th < 2030 < d257,West,,,14.799767394829246,
20th < 2030,20th < 2030 < d258,East,,,115.49531609184362,
20th < 2030,20th < 2030 < d258,West,,,0.7828325173730669,
20th < 2030,20th < 2030 < d259,East,,,7.615113901623245,
20th < 2030,20th < 2030 < d260,East,,,15.247843899417393,
20th < 2030,20th < 2030 < d260,West,,,20.349754386945243,
20th < 2030,20th < 2030 < d261,East,,,325.68375384910604,
20th < 2030,20th < 2030 < d261,West,,,429.393750788777,
20th < 2030,20th < 2030 < d262,East,,,463.8190497423195,
20th < 2030,20th < 2030 < d262,West,,,1042.7577767439423,
20th < 2030,20th < 2030 < d263,East,,,669.2068301957427,
20th < 2030,20th < 2030 < d263,West,,,1134.7586105812065,
20th < 2030,20th < 2030 < d264,East,,,1055.8613009580827,
20th < 2030,20th < 2030 < d264,West,,,1250.421758485825,
20th < 2030,20th < 2030 < d265,East,,,865.5594829857616,
20th < 2030,20th < 2030 < d265,West,,,344.54703360624654,
20th < 2030,20th < 2030 < d266,East,,,1461.016428027664,
20th < 2030,20th < 2030 < d266,West,,,573.0561152985399,
20th < 2030,20th < 2030 < d267,East,,,1098.4622772430957,
20th < 2030,20th < 2030 < d267,West,,,1185.7106004857515,
20th < 2030,20th < 2030 < d268,East,,,1530.7987945077932,
20th < 2030,20th < 2030 < d268,West,,,1495.1986279577475,
20th < 2030,20th < 2030 < d269,East,,,855.3174890403453,
20th < 2030,20th < 2030 < d269,West,,,727.5528385966217,
20th < 2030,20th < 2030 < d270,East,,,280.4437422949929,
20th < 2030,20th < 2030 < d270,West,,,207.13181445139836,
20th < 2030,20th < 2030 < d271,East,,,538.0479074095311,
20th < 2030,20th < 2030 < d271,West,,,179.47779383860782,
20th < 2030,20th < 2030 < d272,East,,,847.2745039782443,
20th < 2030,20th < 2030 < d272,West,,,0.07832138513116083,
20th < 2030,20th < 2030 < d273,East,,,944.3978201462662,
20th < 2030,20th < 2030 < d273,West,,,56.86130125443454,
20th < 2030,20th < 2030 < d274,East,,,928.905043040461,
20th < 2030,20th < 2030 < d274,West,,,204.61497158912786,
20th < 2030,20th < 2030 < d275,East,,,1068.1609394714692,
20th < 2030,20th < 2030 < d275,West,,,979.511707910802,
20th < 2030,20th < 2030 < d276,East,,,539.6091333840981,
20th < 2030,20th < 2030 < d276,West,,,772.5135269294509,
20th < 2030,20th < 2030 < d277,East,,,669.8470774997006,
20th < 2030,20th < 2030 < d277,West,,,757.173067313682,
20th < 2030,20th < 2030 < d278,East,,,1272.083080136773,
20th < 2030,20th < 2030 < d278,West,,,931.5450423245911,
20th < 2030,20th < 2030 < d279,East,,,992.4600777865272,
20th < 2030,20th < 2030 < d279,West,,,439.1275398468109,
20th < 2030,20th < 2030 < d280,East,,,1391.076343024163,
20th < 2030,20th < 2030 < d280,West,,,594.0292043892796,
20th < 2030,20th < 2030 < d281,East,,,1868.0963626923754,
20th < 2030,20th < 2030 < d281,West,,,2067.0569349598045,
20th < 2030,20th < 2030 < d282,East,,,1285.1451206053675,
20th < 2030,20th < 2030 < d282,West,,,1383.6122604941593,
20th < 2030,20th < 2030 < d283,East,,,334.91944467786385,
20th < 2030,20th < 2030 < d283,West,,,406.88329284551094,
20th < 2030,20th < 2030 < d284,East,,,261.33883030771716,
20th < 2030,20th < 2030 < d284,West,,,219.18984370134075,
20th < 2030,20th < 2030 < d285,East,,,1296.801241964367,
20th < 2030,20th < 2030 < d285,West,,,1384.9353639683277,
20th < 2030,20th < 2030 < d286,East,,,1793.491610045867,
20th < 2030,20th < 2030 < d286,West,,,1562.8926911028693,
20th < 2030,20th < 2030 < d287,East,,,2388.686488362755,
20th < 2030,20th < 2030 < d287,West,,,1837.5926823791783,
20th < 2030,20th < 2030 < d288,East,,,2720.9156134308237,
20th < 2030,20th < 2030 < d288,West,,,2437.6415377947988,
20th < 2030,20th < 2030 < d289,East,,,2132.580117170666,
20th < 2030,20th < 2030 < d289,West,,,2640.8116446058025,
20th < 2030,20th < 2030 < d290,East,,,1834.5095680751176,
20th < 2030,20th < 2030 < d290,West,,,1950.8540099756578,
20th < 2030,20th < 2030 < d291,East,,,1570.0185378737804,
20th < 2030,20th < 2030 < d291,West,,,2404.1066101944207,
20th < 2030,20th < 2030 < d292,East,,,1964.9130687242907,
20th < 2030,20th < 2030 < d292,West,,,1901.1532628836094,
20th < 2030,20th < 2030 < d293,East,,,1491.5267965735688,
20th < 2030,20th < 2030 < d293,West,,,1943.2580842645934,
20th < 2030,20th < 2030 < d294,East,,,1096.1257438991026,
20th < 2030,20th < 2030 < d294,West,,,1894.3813978708797,
20th < 2030,20th < 2030 < d295,East,,,563.9271071617873,
20th < 2030,20th < 2030 < d295,West,,,1349.0587691736264,
20th < 2030,20th < 2030 < d296,East,,,916.3900621000004,
20th < 2030,20th < 2030 < d296,West,,,1713.8384328522711,
20th < 2030,20th < 2030 < d297,East,,,765.2153024160868,
20th < 2030,20th < 2030 < d297,West,,,1202.6648201319538,
20th < 2030,20th < 2030 < d298,East,,,660.6330741838921,
20th < 2030,20th < 2030 < d298,West,,,1212.9238749178812,
20th < 2030,20th < 2030 < d299,East,,,576.6431205437015,
20th < 2030,20th < 2030 < d299,West,,,522.8873227370475,
20th < 2030,20th < 2030 < d300,East,,,319.4565339462284,
20th < 2030,20th < 2030 < d300,West,,,362.779670328137,
20th < 2030,20th < 2030 < d301,East,,,564.4964704357257,
20th < 2030,20th < 2030 < d301,West,,,1005.3550519156418,
20th < 2030,20th < 2030 < d302,East,,,1661.3188161853627,
20th < 2030,20th < 2030 < d302,West,,,1162.1861551306788,
20th < 2030,20th < 2030 < d303,East,,,1706.7646839061622,
20th < 2030,20th < 2030 < d303,West,,,548.7213433325385,
20th < 2030,20th < 2030 < d304,East,,,506.50666271977576,
20th < 2030,20th < 2030 < d304,West,,,379.3335688424491,
20th < 2030,20th < 2030 < d305,East,,,746.9365915265763,
20th < 2030,20th < 2030 < d305,West,,,1031.207899535308,
20th < 2030,20th < 2030 < d306,East,,,1094.6728127547487,
20th < 2030,20th < 2030 < d306,West,,,1281.267021274312,
20th < 2030,20th < 2030 < d307,East,,,795.6914361954983,
20th < 2030,20th < 2030 < d307,West,,,421.1605923978846,
20th < 2030,20th < 2030 < d308,East,,,1370.5232810023506,
20th < 2030,20th < 2030 < d308,West,,,1142.6782607201808,
20th < 2030,20th < 2030 < d309,East,,,810.6640590642381,
20th < 2030,20th < 2030 < d309,West,,,957.4990640942152,
20th < 2030,20th < 2030 < d310,East,,,255.9287407926016,
20th < 2030,20th < 2030 < d310,West,,,571.8062262904492,
20th < 2030,20th < 2030 < d311,East,,,327.99187185474113,
20th < 2030,20th < 2030 < d311,West,,,471.0796552187622,
20th < 2030,20th < 2030 < d312,East,,,119.10327553992725,
20th < 2030,20th < 2030 < d312,West,,,456.8981667421025,
20th < 2030,20th < 2030 < d313,East,,,20.943447188995822,
20th < 2030,20th < 2030 < d313,West,,,17.700695354036167,
20th < 2030,20th < 2030 < d314,East,,,459.75251617418246,
20th < 2030,20th < 2030 < d314,West,,,587.0667836535539,
20th < 2030,20th < 2030 < d315,East,,,554.9804134654189,
20th < 2030,20th < 2030 < d315,West,,,1337.7230717102718,
20th < 2030,20th < 2030 < d316,East,,,964.8332887399428,
20th < 2030,20th < 2030 < d316,West,,,1782.064517586358,
20th < 2030,20th < 2030 < d317,East,,,747.7181422946476,
20th < 2030,20th < 2030 < d317,West,,,663.815753826984,
20th < 2030,20th < 2030 < d318,East,,,3.2711845793843155,
20th < 2030,20th < 2030 < d319,East,,,39.69119792166776,
20th < 2030,20th < 2030 < d319,West,,,64.11630535934772,
20th < 2030,20th < 2030 < d320,East,,,533.6082047025601,
20th < 2030,20th < 2030 < d320,West,,,231.72469452633084,
20th < 2030,20th < 2030 < d321,East,,,613.9290720868269,
20th < 2030,20th < 2030 < d322,East,,,277.05852626167234,
20th < 2030,20th < 2030 < d322,West,,,44.22933305885554,
20th < 2030,20th < 2030 < d323,East,,,0.8306010352026155,
20th < 2030,20th < 2030 < d324,East,,,530.1588751102323,
20th < 2030,20th < 2030 < d324,West,,,664.9340275984241,
20th < 2030,20th < 2030 < d325,East,,,400.2480525803506,
20th < 2030,20th < 2030 < d325,West,,,203.6307810362961,
20th < 2030,20th < 2030 < d326,East,,,905.0708431062636,
20th < 2030,20th < 2030 < d326,West,,,1745.0055443887925,
20th < 2030,20th < 2030 < d327,East,,,3274.168659535179,
20th < 2030,20th < 2030 < d327,West,,,3097.09351668938,
20th < 2030,20th < 2030 < d328,East,,,2394.3062409371214,
20th < 2030,20th < 2030 < d328,West,,,2278.550734922409,
20th < 2030,20th < 2030 < d329,East,,,3167.5057788419776,
20th < 2030,20th < 2030 < d329,West,,,2126.4897000434353,
20th < 2030,20th < 2030 < d330,East,,,3525.9349771418797,
20th < 2030,20th < 2030 < d330,West,,,3086.933280690596,
20th < 2030,20th < 2030 < d331,East,,,3576.6686305896355,
20th < 2030,20th < 2030 < d331,West,,,2751.008229645912,
20th < 2030,20th < 2030 < d332,East,,,2149.856783462274,
20th < 2030,20th < 2030 < d332,West,,,604.4485405568322,
20th < 2030,20th < 2030 < d333,East,,,502.47831580727484,
20th < 2030,20th < 2030 < d334,East,,,579.6595537447481,
20th < 2030,20th < 2030 < d335,East,,,1409.4394349947052,
20th < 2030,20th < 2030 < d335,West,,,857.9214757186743,
20th < 2030,20th < 2030 < d336,East,,,1708.9122854235989,
20th < 2030,20th < 2030 < d336,West,,,2692.5392218004713,
20th < 2030,20th < 2030 < d337,East,,,2327.688344883009,
20th < 2030,20th < 2030 < d337,West,,,2014.022285279502,
20th < 2030,20th < 2030 < d338,East,,,1302.6637476713363,
20th < 2030,20th < 2030 < d338,West,,,1489.0576409093433,
20th < 2030,20th < 2030 < d339,East,,,283.15256055903114,
20th < 2030,20th < 2030 < d339,West,,,407.4873287179375,
20th < 2030,20th < 2030 < d340,East,,,210.99984228566035,
20th < 2030,20th < 2030 < d340,West,,,320.14941690043094,
20th < 2030,20th < 2030 < d341,East,,,1880.8106888067678,
20th < 2030,20th < 2030 < d341,West,,,1816.0056535696967,
20th < 2030,20th < 2030 < d342,East,,,1914.489541361705,
20th < 2030,20th < 2030 < d342,West,,,1132.2588209635019,
20th < 2030,20th < 2030 < d343,East,,,2029.861260403109,
20th < 2030,20th < 2030 < d343,West,,,2466.5804818958277,
20th < 2030,20th < 2030 < d344,East,,,2607.304444967852,
20th < 2030,20th < 2030 < d344,West,,,2484.462898156991,
20th < 2030,20th < 2030 < d345,East,,,1885.4848619167549,
20th < 2030,20th < 2030 < d345,West,,,1704.4596926613565,
20th < 2030,20th < 2030 < d346,East,,,1554.5007211386758,
20th < 2030,20th < 2030 < d346,West,,,1767.1049620581125,
20th < 2030,20th < 2030 < d347,East,,,1501.7337720016192,
20th < 2030,20th < 2030 < d347,West,,,2414.008262895777,
20th < 2030,20th < 2030 < d348,East,,,2323.021083320335,
20th < 2030,20th < 2030 < d348,West,,,2436.5798322557666,
20th < 2030,20th < 2030 < d349,East,,,1903.283122724566,
20th < 2030,20th < 2030 < d349,West,,,1804.7001893345255,
20th < 2030,20th < 2030 < d350,East,,,1275.0004237457683,
20th < 2030,20th < 2030 < d350,West,,,868.07207894599,
20th < 2030,20th < 2030 < d351,East,,,1247.5654597720088,
20th < 2030,20th < 2030 < d351,West,,,1464.5476612542031,
20th < 2030,20th < 2030 < d352,East,,,509.1522744589151,
20th < 2030,20th < 2030 < d352,West,,,1650.2170502573708,
20th < 2030,20th < 2030 < d353,East,,,301.58734745347397,
20th < 2030,20th < 2030 < d353,West,,,315.7013088623205,
20th < 2030,20th < 2030 < d357,East,,,18.0414723,
20th < 2030,20th < 2030 < d357,West,,,46.0849447275324,
20th < 2030,20th < 2030 < d359,East,,,14.43317784,
20th < 2030,20th < 2030 < d360,East,,,7.935542930632674,
20th < 2030,20th < 2030 < d360,West,,,16.75285214792424,
20th < 2030,20th < 2030 < d361,East,,,136.32345636820756,
20th < 2030,20th < 2030 < d361,West,,,218.348584469481,
20th < 2030,20th < 2030 < d362,East,,,419.6031805729573,
20th < 2030,20th < 2030 < d362,West,,,67.2519255479936,
20th < 2030,20th < 2030 < d363,East,,,831.6931483963699,
20th < 2030,20th < 2030 < d363,West,,,839.2024449061757,
20th < 2030,20th < 2030 < d364,East,,,465.04080739534777,
20th < 2030,20th < 2030 < d364,West,,,84.72762096704842,
20th < 2030,20th < 2030 < d365,East,,,1248.6537422814993,
20th < 2030,20th < 2030 < d365,West,,,558.1411685608957,
30th < 2035,30th < 2035 < d001,East,,,1258.4258123035033,-192.0
30th < 2035,30th < 2035 < d001,West,,188.16,902.8537907667397,
30th < 2035,30th < 2035 < d002,East,,,928.6292637800022,-192.0
30th < 2035,30th < 2035 < d002,West,,188.16,522.8640196562582,
30th < 2035,30th < 2035 < d003,East,,,805.7606369826805,-192.0
30th < 2035,30th < 2035 < d003,West,,188.16,,
30th < 2035,30th < 2035 < d004,East,,,1105.6521853562836,-192.0
30th < 2035,30th < 2035 < d004,West,,188.16,849.0669610881125,
30th < 2035,30th < 2035 < d005,East,,,2742.9781959014554,-192.0
30th < 2035,30th < 2035 < d005,West,,188.16,2475.9489447720084,
30th < 2035,30th < 2035 < d006,East,,,3729.1817464572514,-192.0
30th < 2035,30th < 2035 < d006,West,,188.16,2757.125391797227,
30th < 2035,30th < 2035 < d007,East,,,3181.751896595194,-192.0
30th < 2035,30th < 2035 < d007,West,,188.16,2377.987464764568,
30th < 2035,30th < 2035 < d008,East,,,947.9913438653554,-192.0
30th < 2035,30th < 2035 < d008,West,,188.16,193.017029440713,
30th < 2035,30th < 2035 < d009,East,,,166.18842650559486,
30th < 2035,30th < 2035 < d014,East,,,73.0770738544824,-63.85248534931619
30th < 2035,30th < 2035 < d014,West,,62.575435642329865,,
30th < 2035,30th < 2035 < d015,East,,,89.68533986551815,-0.7988086911970071
30th < 2035,30th < 2035 < d015,West,,0.7828325173730669,,
30th < 2035,30th < 2035 < d016,East,,,1684.634230803819,-192.0
30th < 2035,30th < 2035 < d016,West,,188.16,1804.4957219850867,
30th < 2035,30th < 2035 < d017,East,,,2036.9981053961696,-192.0
30th < 2035,30th < 2035 < d017,West,,188.16,2158.726612707963,
30th < 2035,30th < 2035 < d018,East,,,1945.9445289426094,-192.0
30th < 2035,30th < 2035 < d018,West,,188.16,1777.0540855536447,
30th < 2035,30th < 2035 < d019,East,,,4234.211528498037,-192.0
30th < 2035,30th < 2035 < d019,West,,188.16,2846.0460376803217,
30th < 2035,30th < 2035 < d020,East,,,4449.762185317222,-192.0
30th < 2035,30th < 2035 < d020,West,,188.16,3068.172763520682,
30th < 2035,30th < 2035 < d021,East,,,4354.052112164432,-192.0
30th < 2035,30th < 2035 < d021,West,,188.16,3004.447303313751,
30th < 2035,30th < 2035 < d022,East,,,4218.2968578796135,-192.0
30th < 2035,30th < 2035 < d022,West,,188.16,3109.617469296866,
30th < 2035,30th < 2035 < d023,East,,,4544.087643387325,-192.0
30th < 2035,30th < 2035 < d023,West,,188.16,3172.0759853071754,
30th < 2035,30th < 2035 < d024,East,,,3131.140370319924,-192.0
30th < 2035,30th < 2035 < d024,West,,188.16,2339.2307856953157,
30th < 2035,30th < 2035 < d025,East,,,2616.838011131468,-192.0
30th < 2035,30th < 2035 < d025,West,,188.16,2409.6878706500333,
30th < 2035,30th < 2035 < d026,East,,,1984.6802547244079,-192.0
30th < 2035,30th < 2035 < d026,West,,188.16,1928.2318927787132,
30th < 2035,30th < 2035 < d027,East,,,1618.3908959415385,-192.0
30th < 2035,30th < 2035 < d027,West,,188.16,1746.2248894288991,
30th < 2035,30th < 2035 < d028,East,,,1161.0805282443007,-192.0
30th < 2035,30th < 2035 < d028,West,,188.16,714.9961669017703,
30th < 2035,30th < 2035 < d029,East,,,1095.991473616237,-192.0
30th < 2035,30th < 2035 < d029,West,,188.16,,
30th < 2035,30th < 2035 < d030,East,,,1858.0361959923716,-192.0
30th < 2035,30th < 2035 < d030,West,,188.16,978.75941959865,
30th < 2035,30th < 2035 < d031,East,,,1908.3040077363603,-192.0
30th < 2035,30th < 2035 < d031,West,,188.16,1453.6807883527085,
30th < 2035,30th < 2035 < d032,East,,,2048.7885370414842,-192.0
30th < 2035,30th < 2035 < d032,West,,188.16,1034.0961697081661,
30th < 2035,30th < 2035 < d033,East,,,2771.7200546892113,-192.0
30th < 2035,30th < 2035 < d033,West,,188.16,2603.2227590470184,
30th < 2035,30th < 2035 < d034,East,,,3976.025949775104,-192.0
30th < 2035,30th < 2035 < d034,West,,188.16,3057.9220012986902,
30th < 2035,30th < 2035 < d035,East,,,3146.1902210818293,-192.0
30th < 2035,30th < 2035 < d035,West,,188.16,2296.826244843417,
30th < 2035,30th < 2035 < d036,East,,,2349.094762171499,-192.0
30th < 2035,30th < 2035 < d036,West,,188.16,1648.2435628708179,
30th < 2035,30th < 2035 < d037,East,,,2020.3686140567654,-192.0
30th < 2035,30th < 2035 < d037,West,,188.16,779.4020462514417,
30th < 2035,30th < 2035 < d038,East,,,2000.0327356475752,-192.0
