timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,expStSize,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,expStSize,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,East < EastNorth,wind < offshore,none,expConv,40.0
20th < 2025,East < EastNorth,wind < offshore,none,expConv,0.0
20th < 2030,East < EastNorth,wind < offshore,none,expConv,0.0
30th < 2035,East < EastNorth,wind < offshore,none,expConv,0.0
30th < 2040,East < EastNorth,wind < offshore,none,expConv,0.0
10th < 2020,West < WestNorth,wind < offshore,none,expConv,20.0
20th < 2025,West < WestNorth,wind < offshore,none,expConv,0.0
20th < 2030,West < WestNorth,wind < offshore,none,expConv,0.0
30th < 2035,West < WestNorth,wind < offshore,none,expConv,0.0
30th < 2040,West < WestNorth,wind < offshore,none,expConv,0.0
10th < 2020,East < EastNorth,wind < offshore,none,capaConv,40.0
20th < 2025,East < EastNorth,wind < offshore,none,capaConv,40.0
20th < 2030,East < EastNorth,wind < offshore,none,capaConv,40.0
30th < 2035,East < EastNorth,wind < offshore,none,capaConv,40.0
30th < 2040,East < EastNorth,wind < offshore,none,capaConv,40.0
10th < 2020,West < WestNorth,wind < offshore,none,capaConv,20.0
20th < 2025,West < WestNorth,wind < offshore,none,capaConv,20.0
20th < 2030,West < WestNorth,wind < offshore,none,capaConv,20.0
30th < 2035,West < WestNorth,wind < offshore,none,capaConv,20.0
30th < 2040,West < WestNorth,wind < offshore,none,capaConv,20.0
10th < 2020,East < EastNorth,wind < offshore,none,commCapaConv,40.0
20th < 2025,East < EastNorth,wind < offshore,none,commCapaConv,40.0
20th < 2030,East < EastNorth,wind < offshore,none,commCapaConv,40.0
30th < 2035,East < EastNorth,wind < offshore,none,commCapaConv,40.0
30th < 2040,East < EastNorth,wind < offshore,none,commCapaConv,40.0
10th < 2020,West < WestNorth,wind < offshore,none,commCapaConv,20.0
20th < 2025,West < WestNorth,wind < offshore,none,commCapaConv,20.0
20th < 2030,West < WestNorth,wind < offshore,none,commCapaConv,20.0
30th < 2035,West < WestNorth,wind < offshore,none,commCapaConv,20.0
30th < 2040,West < WestNorth,wind < offshore,none,commCapaConv,20.0
10th < 2020,East,gasStorage,gas,capaStOut,216.0
10th < 2020,West,gasStorage,gas,capaStOut,99.0
20th < 2025,East,gasStorage,gas,capaStOut,216.0
20th < 2025,West,gasStorage,gas,capaStOut,99.0
20th < 2030,East,gasStorage,gas,capaStOut,216.0
20th < 2030,West,gasStorage,gas,capaStOut,99.0
30th < 2035,East,gasStorage,gas,capaStOut,216.0
30th < 2035,West,gasStorage,gas,capaStOut,99.0
30th < 2040,East,gasStorage,gas,capaStOut,216.0
30th < 2040,West,gasStorage,gas,capaStOut,99.0
10th < 2020,East,gasStorage,gas,capaStSize,230000.0
10th < 2020,West,gasStorage,gas,capaStSize,150000.0
20th < 2025,East,gasStorage,gas,capaStSize,230000.0
20th < 2025,West,gasStorage,gas,capaStSize,150000.0
20th < 2030,East,gasStorage,gas,capaStSize,230000.0
20th < 2030,West,gasStorage,gas,capaStSize,150000.0
30th < 2035,East,gasStorage,gas,capaStSize,230000.0
30th < 2035,West,gasStorage,gas,capaStSize,150000.0
30th < 2040,East,gasStorage,gas,capaStSize,230000.0
30th < 2040,West,gasStorage,gas,capaStSize,150000.0
10th < 2020,East,gasStorage,gas,commCapaStOut,216.0
10th < 2020,West,gasStorage,gas,commCapaStOut,99.0
20th < 2025,East,gasStorage,gas,commCapaStOut,216.0
20th < 2025,West,gasStorage,gas,commCapaStOut,99.0
20th < 2030,East,gasStorage,gas,commCapaStOut,216.0
20th < 2030,West,gasStorage,gas,commCapaStOut,99.0
30th < 2035,East,gasStorage,gas,commCapaStOut,216.0
30th < 2035,West,gasStorage,gas,commCapaStOut,99.0
30th < 2040,East,gasStorage,gas,commCapaStOut,216.0
30th < 2040,West,gasStorage,gas,commCapaStOut,99.0
10th < 2020,East,gasStorage,gas,commCapaStSize,230000.0
10th < 2020,West,gasStorage,gas,commCapaStSize,150000.0
20th < 2025,East,gasStorage,gas,commCapaStSize,230000.0
20th < 2025,West,gasStorage,gas,commCapaStSize,150000.0
20th < 2030,East,gasStorage,gas,commCapaStSize,230000.0
20th < 2030,West,gasStorage,gas,commCapaStSize,150000.0
30th < 2035,East,gasStorage,gas,commCapaStSize,230000.0
30th < 2035,West,gasStorage,gas,commCapaStSize,150000.0
30th < 2040,East,gasStorage,gas,commCapaStSize,230000.0
30th < 2040,West,gasStorage,gas,commCapaStSize,150000.0
10th < 2020,East,gasStorage,gas,capaStIn,240.0
10th < 2020,West,gasStorage,gas,capaStIn,110.0
20th < 2025,East,gasStorage,gas,capaStIn,240.0
20th < 2025,West,gasStorage,gas,capaStIn,110.0
20th < 2030,East,gasStorage,gas,capaStIn,240.0
20th < 2030,West,gasStorage,gas,capaStIn,110.0
30th < 2035,East,gasStorage,gas,capaStIn,240.0
30th < 2035,West,gasStorage,gas,capaStIn,110.0
30th < 2040,East,gasStorage,gas,capaStIn,240.0
30th < 2040,West,gasStorage,gas,capaStIn,110.0
10th < 2020,East,gasStorage,gas,commCapaStIn,240.0
10th < 2020,West,gasStorage,gas,commCapaStIn,110.00000000000001
20th < 2025,East,gasStorage,gas,commCapaStIn,240.0
20th < 2025,West,gasStorage,gas,commCapaStIn,110.00000000000001
20th < 2030,East,gasStorage,gas,commCapaStIn,240.0
20th < 2030,West,gasStorage,gas,commCapaStIn,110.00000000000001
30th < 2035,East,gasStorage,gas,commCapaStIn,240.0
30th < 2035,West,gasStorage,gas,commCapaStIn,110.00000000000001
30th < 2040,East,gasStorage,gas,commCapaStIn,240.0
30th < 2040,West,gasStorage,gas,commCapaStIn,110.00000000000001
10th < 2020,East,gasPlant < ccgt < CHP,none,expConv,3.7982046947368415
20th < 2025,East,gasPlant < ccgt < CHP,none,expConv,0.0
20th < 2030,East,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2035,East,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2040,East,gasPlant < ccgt < CHP,none,expConv,0.0
10th < 2020,West,gasPlant < ccgt < CHP,none,expConv,0.41201711440687727
20th < 2025,West,gasPlant < ccgt < CHP,none,expConv,0.0
20th < 2030,West,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2035,West,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2040,West,gasPlant < ccgt < CHP,none,expConv,0.0
10th < 2020,East,gasPlant < ccgt < CHP,none,capaConv,3.7982046947368415
20th < 2025,East,gasPlant < ccgt < CHP,none,capaConv,3.7982046947368415
20th < 2030,East,gasPlant < ccgt < CHP,none,capaConv,3.7982046947368415
30th < 2035,East,gasPlant < ccgt < CHP,none,capaConv,3.7982046947368415
30th < 2040,East,gasPlant < ccgt < CHP,none,capaConv,3.7982046947368415
10th < 2020,West,gasPlant < ccgt < CHP,none,capaConv,0.41201711440687727
20th < 2025,West,gasPlant < ccgt < CHP,none,capaConv,0.41201711440687727
20th < 2030,West,gasPlant < ccgt < CHP,none,capaConv,0.41201711440687727
30th < 2035,West,gasPlant < ccgt < CHP,none,capaConv,0.41201711440687727
30th < 2040,West,gasPlant < ccgt < CHP,none,capaConv,0.41201711440687727
10th < 2020,East,gasPlant < ccgt < CHP,none,commCapaConv,3.7982046947368415
20th < 2025,East,gasPlant < ccgt < CHP,none,commCapaConv,3.7982046947368415
20th < 2030,East,gasPlant < ccgt < CHP,none,commCapaConv,3.7982046947368415
30th < 2035,East,gasPlant < ccgt < CHP,none,commCapaConv,3.7982046947368415
30th < 2040,East,gasPlant < ccgt < CHP,none,commCapaConv,0.0
10th < 2020,West,gasPlant < ccgt < CHP,none,commCapaConv,0.41201711440687727
20th < 2025,West,gasPlant < ccgt < CHP,none,commCapaConv,0.41201711440687727
20th < 2030,West,gasPlant < ccgt < CHP,none,commCapaConv,0.41201711440687727
30th < 2035,West,gasPlant < ccgt < CHP,none,commCapaConv,0.41201711440687727
30th < 2040,West,gasPlant < ccgt < CHP,none,commCapaConv,0.0
10th < 2020,East,gasBoiler,none,expConv,126.56391507350997
20th < 2025,East,gasBoiler,none,expConv,0.0
20th < 2030,East,gasBoiler,none,expConv,0.0
30th < 2035,East,gasBoiler,none,expConv,0.0
30th < 2040,East,gasBoiler,none,expConv,0.0
10th < 2020,West,gasBoiler,none,expConv,72.6147414200432
20th < 2025,West,gasBoiler,none,expConv,1.068031532724433
20th < 2030,West,gasBoiler,none,expConv,0.0
30th < 2035,West,gasBoiler,none,expConv,0.0
30th < 2040,West,gasBoiler,none,expConv,0.0
10th < 2020,East,gasBoiler,none,capaConv,146.56391507350997
20th < 2025,East,gasBoiler,none,capaConv,142.56391507350997
20th < 2030,East,gasBoiler,none,capaConv,142.56391507350997
30th < 2035,East,gasBoiler,none,capaConv,126.56391507350997
30th < 2040,East,gasBoiler,none,capaConv,126.56391507350997
10th < 2020,West,gasBoiler,none,capaConv,100.6147414200432
20th < 2025,West,gasBoiler,none,capaConv,85.68277295276764
20th < 2030,West,gasBoiler,none,capaConv,85.68277295276764
30th < 2035,West,gasBoiler,none,capaConv,73.68277295276764
30th < 2040,West,gasBoiler,none,capaConv,73.68277295276764
10th < 2020,East,gasBoiler,none,commCapaConv,146.56391507350997
20th < 2025,East,gasBoiler,none,commCapaConv,124.15609836244035
20th < 2030,East,gasBoiler,none,commCapaConv,97.7380377650629
30th < 2035,East,gasBoiler,none,commCapaConv,71.37504090201153
30th < 2040,East,gasBoiler,none,commCapaConv,32.97120891667131
10th < 2020,West,gasBoiler,none,commCapaConv,100.6147414200432
20th < 2025,West,gasBoiler,none,commCapaConv,81.02464732975164
20th < 2030,West,gasBoiler,none,commCapaConv,62.815604896045386
30th < 2035,West,gasBoiler,none,commCapaConv,43.535132314139155
30th < 2040,West,gasBoiler,none,commCapaConv,17.48144549647647
10th < 2020,East,gasPlant < ocgt < gasFueled,none,expConv,140.3001370906636
20th < 2025,East,gasPlant < ocgt < gasFueled,none,expConv,0.0
20th < 2030,East,gasPlant < ocgt < gasFueled,none,expConv,0.0
30th < 2035,East,gasPlant < ocgt < gasFueled,none,expConv,0.0
30th < 2040,East,gasPlant < ocgt < gasFueled,none,expConv,0.0
10th < 2020,West,gasPlant < ocgt < gasFueled,none,expConv,148.21773540207477
20th < 2025,West,gasPlant < ocgt < gasFueled,none,expConv,0.0
20th < 2030,West,gasPlant < ocgt < gasFueled,none,expConv,0.0
30th < 2035,West,gasPlant < ocgt < gasFueled,none,expConv,0.0
